CODCLI	CODCARPR_NORM	JORNADA_FUENTE	PLAN_DE_ESTUDIO	ANIO_ING_ACT	N_CODES_SIES	CODIGOS_SIES_POTENCIALES	CODIGO_CARRERA_SIES_FINAL	SIES_MATCH_STATUS	SIES_MATCH_DIAG	SIES_RESOLUCION_HEURISTICA	SIES_CONFIANZA_POST	DURACION_ESTUDIOS_REF	FLAG_GOBERNANZA_V2	AMBIGUEDAD_ESTRUCTURAL	EFECTO_PLAN_ESTUDIOS_ALUMNO	JUSTIFICACION_AUDITORIA
20241TPAS119	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241CICRE045	CICRE	O	CICRE20241	2024	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20251AUDT041	AUDT	O	AUDT20251	2025	2	I162S2C86J4V1 | I162S2C86J4V2	I162S2C86J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C86J4V1 | I162S2C86J4V2; carrera: AUDT; jornada: O; plan: AUDT20251.
20241TPAS026	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251AUDT029	AUDT	O	AUDT20251	2025	2	I162S2C86J4V1 | I162S2C86J4V2	I162S2C86J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C86J4V1 | I162S2C86J4V2; carrera: AUDT; jornada: O; plan: AUDT20251.
20251TENS120	TENS	V	TENS20251	2025	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TENS20251. Jornada: V.
20251ICDA008	ICDA	O	ICDA20251	2025	2	I162S2C88J4V1 | I162S2C88J4V2	I162S2C88J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C88J4V1 | I162S2C88J4V2; carrera: ICDA; jornada: O; plan: ICDA20251.
20251ILOG017	ILOG	O	ILOG20241	2025	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ILOG20241. Jornada: O.
20251TPAS028	TPAS	O	TPAS20241	2025	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241ICRE044	ICRE	O	ICRE20241	2024	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20252IADM016	IADM	O	IADM20241	2025	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C76J4V1 | I162S2C76J4V2; carrera: IADM; jornada: O; plan: IADM20241.
20251ICRE019	ICRE	O	ICRE20241	2025	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20251TCDA021	TCDA	O	TCDA20251	2025	1	I162S2C89J4V1	I162S2C89J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCDA20251. Jornada: O.
20251TCDA024	TCDA	O	TCDA20251	2025	1	I162S2C89J4V1	I162S2C89J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCDA20251. Jornada: O.
20251TLOG008	TLOG	O	TLOG20241	2025	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TLOG20241. Jornada: O.
20242TPAS012	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241TPAS018	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241TPAS002	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20241TCIB069	TCIB	O	TCIB20241	2023	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCIB20241. Jornada: O.
20251CIADM001	CIADM	O	CIADM20241	2025	1	I162S2C76J4V2	I162S2C76J4V2	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIADM20241. Jornada: O.
20241ICIB118	ICIB	O	ICIB20241	2022	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20241TCIB039	TCIB	O	TCIB20241	2024	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCIB20241. Jornada: O.
20251CICRE055	CICRE	O	CICRE20241	2025	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20251TLOG092	TLOG	O	TLOG20241	2025	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TLOG20241. Jornada: O.
20243TPAS026	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251ICIB112	ICIB	O	ICIB20241	2025	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20252AUDT014	AUDT	O	AUDT20251	2025	2	I162S2C86J4V1 | I162S2C86J4V2	I162S2C86J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C86J4V1 | I162S2C86J4V2; carrera: AUDT; jornada: O; plan: AUDT20251.
20251ICIB062	ICIB	O	ICIB20241	2025	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20242ICIB002	ICIB	O	ICIB20241	2024	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251TENS081	TENS	D	TENS20251	2025	2	I162S2C91J1V1 | I162S2C91J2V1	I162S2C91J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C91J1V1 | I162S2C91J2V1; carrera: TENS; jornada: D; plan: TENS20251.
20252IIND011	IIND	O	IIND20251	2025	2	I162S2C87J4V1 | I162S2C87J4V2	I162S2C87J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C87J4V1 | I162S2C87J4V2; carrera: IIND; jornada: O; plan: IIND20251.
20253IADM002	IADM	O	IADM20241	2025	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C76J4V1 | I162S2C76J4V2; carrera: IADM; jornada: O; plan: IADM20241.
20241ICRE066	ICRE	O	ICRE20241	2023	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20241CICRE034	CICRE	O	CICRE20241	2024	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20251ICIB033	ICIB	O	ICIB20241	2025	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251TAMD072	TAMD	O	TAMD20241	2025	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: O.
20253ILOG001	ILOG	O	ILOG20241	2025	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ILOG20241. Jornada: O.
20251IINF058	IINF	D	IINF20241	2025	5	I162S2C1J1V2 | I162S2C1J2V1 | I162S2C1J2V2 | I162S2C1J2V3 | I162S2C1J2V4	I162S2C1J1V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=5 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas) y versión (4 versiones); potenciales: I162S2C1J1V2 | I162S2C1J2V1 | I162S2C1J2V2 | I162S2C1J2V3 | I162S2C1J2V4; carrera: IINF; jornada: D; plan: IINF20241.
20231IECSREOL016	IECSREOL	O	IECSREOL20211	2023	7	I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V2 | I162S2C46J2V3 | I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=7 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (3 jornadas) y versión (3 versiones); potenciales: I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V2 | I162S2C46J2V3 | I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: IECSREOL; jornada: O; plan: IECSREOL20211.
20241ICIB109	ICIB	O	ICIB20241	2023	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=3 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (3 versiones); potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3; carrera: ICIB; jornada: O; plan: ICIB20241.
20251CILOG012	CILOG	O	CILOG20241	2025	1	I162S2C77J4V2	I162S2C77J4V2	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CILOG20241. Jornada: O.
20251TAMD083	TAMD	V	TAMD20241	2025	1	I162S2C78J2V1	I162S2C78J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TAMD20241. Jornada: V.
20251IINF130	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20241TPAS095	TPAS	O	TPAS20241	2024	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TPAS20241. Jornada: O.
20251CICRE068	CICRE	O	CICRE20241	2025	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICRE20241. Jornada: O.
20241CICIB001	CICIB	O	CICIB20241	2024	1	I162S2C46J4V1	I162S2C46J4V1	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CICIB20241. Jornada: O.
20251TCIB034	TCIB	O	TCIB20241	2025	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: TCIB20241. Jornada: O.
20251ADMP058	ADMP	O	ADMP20251	2025	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C83J4V1 | I162S2C83J4V2; carrera: ADMP; jornada: O; plan: ADMP20251.
20251CIIND008	CIIND	O	CIIND20251	2025	2	I162S2C22J2V2 | I162S2C22J4V2	I162S2C22J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	4	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN_JORNADA); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por jornada (2 jornadas); potenciales: I162S2C22J2V2 | I162S2C22J4V2; carrera: CIIND; jornada: O; plan: CIIND20251.
20252IINF021	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251ICRE046	ICRE	O	ICRE20241	2025	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
20251ILOG016	ILOG	O	ILOG20241	2025	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ILOG20241. Jornada: O.
20251IINF047	IINF	O	IINF20241	2025	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: IINF20241. Jornada: O.
20251AUDT048	AUDT	O	AUDT20251	2025	2	I162S2C86J4V1 | I162S2C86J4V2	I162S2C86J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C86J4V1 | I162S2C86J4V2; carrera: AUDT; jornada: O; plan: AUDT20251.
20251CIINF018	CIINF	O	CIINF20241	2025	1	I162S2C1J4V3	I162S2C1J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CIINF20241. Jornada: O.
20251CONG017	CONG	O	CONG20251	2025	1	I162S2C85J4V1	I162S2C85J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: CONG20251. Jornada: O.
20251ADMP011	ADMP	O	ADMP20251	2025	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI	CON_AMBIGUEDAD	RESOLVERIA_AMBIGUEDAD	N_CODES_SIES=2 → existían múltiples planes SIES potenciales; el pipeline resolvió por heurística (REGLA_TIPO_PLAN); un dato maestro PLAN_ESTUDIOS_ALUMNO eliminaría esta inferencia; ambigüedad por versión curricular (2 versiones); potenciales: I162S2C83J4V1 | I162S2C83J4V2; carrera: ADMP; jornada: O; plan: ADMP20251.
20251ICRE021	ICRE	O	ICRE20241	2025	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	SIN_AMBIGUEDAD	NO_REQUERIDO	N_CODES_SIES=1 → no hay ambigüedad; PLAN_ESTUDIOS_ALUMNO no sería necesario. Plan vigente: ICRE20241. Jornada: O.
