CODCLI	CODCARPR_NORM	JORNADA_FUENTE	ANIO_ING_ACT	PLAN_DE_ESTUDIO	N_CODES_SIES	CODIGOS_SIES_POTENCIALES	CODIGO_CARRERA_SIES_FINAL	SIES_MATCH_STATUS	SIES_MATCH_DIAG	SIES_RESOLUCION_HEURISTICA	SIES_CONFIANZA_POST	DURACION_ESTUDIOS_REF	FLAG_GOBERNANZA_V2	CODIGO_UNICO_ACADEMICO	ESTADO_RESOLUCION_ACADEMICA	JUSTIFICACION_ACADEMICA
20251ADMP072	ADMP	O	2025	ADMP20251	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C83J4V1 | I162S2C83J4V2. Jornada=O. Plan=ADMP20251.
20251IINF079	IINF	O	2025	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251IINF078	IINF	O	2025	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20253ICIB010	ICIB	O	2025	ICIB20241	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=ICIB20241.
20252IADM020	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20253ILOG009	ILOG	O	2025	ILOG20241	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C77J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ILOG20241. DurRef=8.
20241IINF084	IINF	O	2023	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251IADM043	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20241TLOG031	TLOG	O	2024	TLOG20241	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C79J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TLOG20241. DurRef=5.
20251ICRE017	ICRE	O	2025	ICRE20241	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C3J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ICRE20241. DurRef=8.
20241CICIB010	CICIB	O	2024	CICIB20241	1	I162S2C46J4V1	I162S2C46J4V1	MATCH_SIES	MATCH_SIES_UNICO			4	SI	I162S2C46J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=CICIB20241. DurRef=4.
20251TADP022	TADP	O	2025	TADP20251	1	I162S2C84J4V1	I162S2C84J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C84J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TADP20251. DurRef=5.
20241IINF068	IINF	O	2024	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251ICDA044	ICDA	O	2025	ICDA20251	2	I162S2C88J4V1 | I162S2C88J4V2	I162S2C88J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C88J4V1 | I162S2C88J4V2. Jornada=O. Plan=ICDA20251.
20241TPAS021	TPAS	O	2024	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20251ICRE043	ICRE	O	2025	ICRE20241	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C3J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ICRE20241. DurRef=8.
20251TLOG024	TLOG	V	2025	TLOG20241	1	I162S2C79J2V1	I162S2C79J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C79J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TLOG20241. DurRef=5.
20241TCIB031	TCIB	O	2024	TCIB20241	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C47J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCIB20241. DurRef=5.
20252ADMP001	ADMP	O	2025	ADMP20251	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C83J4V1 | I162S2C83J4V2. Jornada=O. Plan=ADMP20251.
20253IADM019	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20251CIIND009	CIIND	O	2025	CIIND20251	2	I162S2C22J2V2 | I162S2C22J4V2	I162S2C22J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	4	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C22J2V2 | I162S2C22J4V2. Jornada=O. Plan=CIIND20251.
20241IINF049	IINF	O	2024	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251TENS122	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20241CICRE025	CICRE	O	2024	CICRE20241	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	I162S2C3J4V3	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=CICRE20241. DurRef=4.
20251ICIB108	ICIB	O	2025	ICIB20241	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=ICIB20241.
20251IADM105	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20243ICIB007	ICIB	O	2024	ICIB20241	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=ICIB20241.
20251TCIB098	TCIB	O	2025	TCIB20241	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C47J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCIB20241. DurRef=5.
20251TENS118	TENS	D	2025	TENS20251	2	I162S2C91J1V1 | I162S2C91J2V1	I162S2C91J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C91J1V1 | I162S2C91J2V1. Jornada=D. Plan=TENS20251.
20251TENS044	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20251IINF053	IINF	O	2025	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251CIIND005	CIIND	O	2025	CIIND20251	2	I162S2C22J2V2 | I162S2C22J4V2	I162S2C22J4V2	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	4	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C22J2V2 | I162S2C22J4V2. Jornada=O. Plan=CIIND20251.
20251ICDA029	ICDA	O	2025	ICDA20251	2	I162S2C88J4V1 | I162S2C88J4V2	I162S2C88J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C88J4V1 | I162S2C88J4V2. Jornada=O. Plan=ICDA20251.
20251ICIB001	ICIB	O	2025	ICIB20241	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=ICIB20241.
20251TAMD024	TAMD	O	2025	TAMD20241	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C78J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TAMD20241. DurRef=5.
20251TLOG030	TLOG	O	2025	TLOG20241	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C79J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TLOG20241. DurRef=5.
20251TENS116	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20253IINF009	IINF	O	2025	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20241IINF057	IINF	O	2024	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251CONG012	CONG	O	2025	CONG20251	1	I162S2C85J4V1	I162S2C85J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C85J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=CONG20251. DurRef=5.
20251CICRE002	CICRE	O	2025	CICRE20241	1	I162S2C3J4V3	I162S2C3J4V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	I162S2C3J4V3	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=CICRE20241. DurRef=4.
20251TLOG051	TLOG	O	2025	TLOG20241	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C79J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TLOG20241. DurRef=5.
20241TAMD008	TAMD	O	2024	TAMD20241	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C78J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TAMD20241. DurRef=5.
20251ILOG046	ILOG	O	2025	ILOG20241	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C77J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ILOG20241. DurRef=8.
20251TPAS018	TPAS	D	2025	TPAS20241	2	I162S2C57J1V1 | I162S2C57J2V1	I162S2C57J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	5	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C57J1V1 | I162S2C57J2V1. Jornada=D. Plan=TPAS20241.
20251TPAS135	TPAS	O	2025	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20253ADMP002	ADMP	O	2025	ADMP20251	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C83J4V1 | I162S2C83J4V2. Jornada=O. Plan=ADMP20251.
20241TLOG008	TLOG	O	2024	TLOG20241	1	I162S2C79J4V1	I162S2C79J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C79J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TLOG20241. DurRef=5.
20241ICRE097	ICRE	O	2023	ICRE20241	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C3J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ICRE20241. DurRef=8.
20251TCRE024	TCRE	O	2025	TCRE20241	1	I162S2C6J4V2	I162S2C6J4V2	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C6J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCRE20241. DurRef=5.
20251ICDA034	ICDA	O	2025	ICDA20251	2	I162S2C88J4V1 | I162S2C88J4V2	I162S2C88J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C88J4V1 | I162S2C88J4V2. Jornada=O. Plan=ICDA20251.
20252IADM017	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20251AUDT013	AUDT	O	2025	AUDT20251	2	I162S2C86J4V1 | I162S2C86J4V2	I162S2C86J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C86J4V1 | I162S2C86J4V2. Jornada=O. Plan=AUDT20251.
20241ICIB108	ICIB	O	2023	ICIB20241	3	I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=ICIB20241.
20252TENS011	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20241ICRE105	ICRE	O	2023	ICRE20241	1	I162S2C3J4V2	I162S2C3J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C3J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ICRE20241. DurRef=8.
20241TPAS136	TPAS	O	2023	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20241TPAS079	TPAS	O	2023	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20251IINF051	IINF	O	2025	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20242TPAS016	TPAS	O	2024	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20241IINF080	IINF	O	2023	IINF20241	1	I162S2C1J4V2	I162S2C1J4V2	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C1J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=IINF20241. DurRef=8.
20251CICRE019	CICRE	V	2025	CICRE20241	1	I162S2C3J2V3	I162S2C3J2V3	MATCH_SIES	MATCH_SIES_UNICO			4	SI	I162S2C3J2V3	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=CICRE20241. DurRef=4.
20251TCRE001	TCRE	O	2025	TCRE20241	1	I162S2C6J4V2	I162S2C6J4V2	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C6J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCRE20241. DurRef=5.
20251TENS049	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20241ICIB193	ICIB	D	2024	ICIB20241	3	I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V3	I162S2C46J1V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=3 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V3. Jornada=D. Plan=ICIB20241.
20251TAMD090	TAMD	O	2025	TAMD20241	1	I162S2C78J4V1	I162S2C78J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C78J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TAMD20241. DurRef=5.
20251ADMP057	ADMP	O	2025	ADMP20251	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C83J4V1 | I162S2C83J4V2. Jornada=O. Plan=ADMP20251.
20251TENS091	TENS	V	2025	TENS20251	1	I162S2C91J2V1	I162S2C91J2V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C91J2V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=V. Plan=TENS20251. DurRef=5.
20251TPAS014	TPAS	O	2025	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20252ADMP013	ADMP	O	2025	ADMP20251	2	I162S2C83J4V1 | I162S2C83J4V2	I162S2C83J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C83J4V1 | I162S2C83J4V2. Jornada=O. Plan=ADMP20251.
20251TCIB021	TCIB	O	2025	TCIB20241	1	I162S2C47J4V1	I162S2C47J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C47J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCIB20241. DurRef=5.
20253IADM017	IADM	O	2025	IADM20241	2	I162S2C76J4V1 | I162S2C76J4V2	I162S2C76J4V1	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=2 ambiguo. Heurística [REGLA_TIPO_PLAN] IGNORADA. Potenciales: I162S2C76J4V1 | I162S2C76J4V2. Jornada=O. Plan=IADM20241.
20241ILOG002	ILOG	O	2024	ILOG20241	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C77J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ILOG20241. DurRef=8.
20231IECSREOL004	IECSREOL	O	2023	IECSREOL20211	7	I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V2 | I162S2C46J2V3 | I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3	I162S2C46J4V3	MATCH_SIES	MATCH_SIES_AMBIGUO	REGLA_TIPO_PLAN_JORNADA	95%	8	SI		REQUIERE_VALIDACION_ACADEMICA	N_CODES_SIES=7 ambiguo. Heurística [REGLA_TIPO_PLAN_JORNADA] IGNORADA. Potenciales: I162S2C46J1V1 | I162S2C46J2V1 | I162S2C46J2V2 | I162S2C46J2V3 | I162S2C46J4V1 | I162S2C46J4V2 | I162S2C46J4V3. Jornada=O. Plan=IECSREOL20211.
20252TPAS011	TPAS	O	2025	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20251TPAS075	TPAS	O	2025	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
20251CILOG017	CILOG	O	2025	CILOG20241	1	I162S2C77J4V2	I162S2C77J4V2	MATCH_SIES	MATCH_SIES_UNICO			4	SI	I162S2C77J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=CILOG20241. DurRef=4.
20251ILOG057	ILOG	O	2025	ILOG20241	1	I162S2C77J4V1	I162S2C77J4V1	MATCH_SIES	MATCH_SIES_UNICO			8	SI	I162S2C77J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=ILOG20241. DurRef=8.
20251TCRE016	TCRE	O	2025	TCRE20241	1	I162S2C6J4V2	I162S2C6J4V2	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C6J4V2	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TCRE20241. DurRef=5.
20241TPAS240	TPAS	O	2024	TPAS20241	1	I162S2C57J4V1	I162S2C57J4V1	MATCH_SIES	MATCH_SIES_UNICO			5	SI	I162S2C57J4V1	RESUELTO	N_CODES_SIES=1 determinístico. Jornada=O. Plan=TPAS20241. DurRef=5.
